unidade;ano;mes;setor_centro_custo;exames_img;exame_img_por_paciente;exames_lab;exame_lab_por_paciente
HJXXIII;2019,0;4,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;13,0;;767,0;
HJXXIII;2019,0;4,0;UTI;753,0;;18002,0;
HJXXIII;2019,0;4,0;UTI -  PEDIATRICO 2º ANDAR;142,0;47,333333333333336;995,0;331,6666666666667
HJXXIII;2019,0;5,0;AMBULATORIO - RETORNOS;5,0;;35,0;
HJXXIII;2019,0;5,0;BLOCO CIRURGICO;51,0;2,217391304347826;720,0;31,304347826086957
HJXXIII;2019,0;5,0;MG TRANSPLANTES CNCDO OESTE - UBERLANDIA;3,0;;9,0;
HJXXIII;2019,0;5,0;PRONTO SOCORRO;4182,0;4,128331688055281;14703,0;14,51431391905232
HJXXIII;2019,0;5,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;164,0;4,205128205128205;3181,0;81,56410256410257
HJXXIII;2019,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;248,0;;1865,0;
HJXXIII;2019,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;162,0;;1606,0;
HJXXIII;2019,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;63,0;;2113,0;
HJXXIII;2019,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;259,0;;4160,0;
HJXXIII;2019,0;5,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;125,0;;2291,0;
HJXXIII;2019,0;5,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA 2º ANDAR;73,0;;454,0;
HJXXIII;2019,0;5,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;87,0;;3437,0;
HJXXIII;2019,0;5,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;22,0;;728,0;
HJXXIII;2019,0;5,0;UTI;846,0;846,0;19329,0;19329,0
HJXXIII;2019,0;5,0;UTI -  PEDIATRICO 2º ANDAR;163,0;40,75;1659,0;414,75
HJXXIII;2019,0;6,0;AMBULATORIO - RETORNOS;1,0;;12,0;
HJXXIII;2019,0;6,0;BLOCO CIRURGICO;66,0;1,6097560975609757;953,0;23,24390243902439
HJXXIII;2019,0;6,0;PRONTO SOCORRO;3851,0;4,167748917748917;13336,0;14,432900432900434
HJXXIII;2019,0;6,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;132,0;3,8823529411764706;3085,0;90,73529411764706
HJXXIII;2019,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;178,0;;1555,0;
HJXXIII;2019,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;130,0;;1523,0;
HJXXIII;2019,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;72,0;;2010,0;
HJXXIII;2019,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;242,0;;3605,0;
HJXXIII;2019,0;6,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;120,0;;1953,0;
HJXXIII;2019,0;6,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA 2º ANDAR;32,0;;98,0;
HJXXIII;2019,0;6,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;173,0;;3885,0;
HJXXIII;2019,0;6,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;16,0;;840,0;
HJXXIII;2019,0;6,0;UTI;785,0;392,5;18675,0;9337,5
HJXXIII;2019,0;6,0;UTI -  PEDIATRICO 2º ANDAR;250,0;27,77777777777778;2019,0;224,33333333333334
HJXXIII;2019,0;7,0;AMBULATORIO - RETORNOS;12,0;;44,0;
HJXXIII;2019,0;7,0;BLOCO CIRURGICO;56,0;2,8;780,0;39,0
HJXXIII;2019,0;7,0;PRONTO SOCORRO;3979,0;3,990972918756269;12680,0;12,71815446339017
HJXXIII;2019,0;7,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;179,0;6,392857142857143;2674,0;95,5
HJXXIII;2019,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;242,0;;1520,0;
HJXXIII;2019,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;132,0;;1549,0;
HJXXIII;2019,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;99,0;;2709,0;
HJXXIII;2019,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;215,0;;4108,0;
HJXXIII;2019,0;7,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;126,0;;2029,0;
HJXXIII;2019,0;7,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA 2º ANDAR;41,0;;97,0;
HJXXIII;2019,0;7,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;155,0;;4205,0;
HJXXIII;2019,0;7,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;17,0;;767,0;
HJXXIII;2019,0;7,0;UTI;844,0;844,0;18606,0;18606,0
HJXXIII;2019,0;7,0;UTI -  PEDIATRICO 2º ANDAR;161,0;80,5;1552,0;776,0
HJXXIII;2019,0;8,0;AMBULATORIO - RETORNOS;1,0;;6,0;
HJXXIII;2019,0;8,0;BLOCO CIRURGICO;33,0;1,736842105263158;556,0;29,263157894736842
HJXXIII;2019,0;8,0;MG TRANSPLANTES CNCDO ZONA MATA - JUIZ DE FORA;2,0;;5,0;
HJXXIII;2019,0;8,0;PRONTO SOCORRO;3745,0;3,984042553191489;12839,0;13,658510638297873
HJXXIII;2019,0;8,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;200,0;5,555555555555555;2523,0;70,08333333333333
HJXXIII;2019,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;192,0;;1387,0;
HJXXIII;2019,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;163,0;81,5;1817,0;908,5
HJXXIII;2019,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;82,0;;2157,0;
HJXXIII;2019,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;265,0;;4008,0;
HJXXIII;2019,0;8,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;136,0;;2445,0;
HJXXIII;2019,0;8,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA 2º ANDAR;49,0;;185,0;
HJXXIII;2019,0;8,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;110,0;;3957,0;
HJXXIII;2019,0;8,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;21,0;;1024,0;
HJXXIII;2019,0;8,0;UTI;859,0;;18730,0;
HJXXIII;2019,0;8,0;UTI -  PEDIATRICO 2º ANDAR;100,0;50,0;1220,0;610,0
HJXXIII;2019,0;9,0;BLOCO CIRURGICO;51,0;1,7;735,0;24,5
HJXXIII;2019,0;9,0;PRONTO SOCORRO;3958,0;4,097308488612836;14066,0;14,561076604554865
HJXXIII;2019,0;9,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;168,0;4,9411764705882355;2742,0;80,6470588235294
HJXXIII;2019,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;242,0;;1226,0;
HJXXIII;2019,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;211,0;;1949,0;
HJXXIII;2019,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;109,0;;2075,0;
HJXXIII;2019,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;201,0;;2654,0;
HJXXIII;2019,0;9,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;122,0;;2227,0;
HJXXIII;2019,0;9,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA 2º ANDAR;24,0;;92,0;
HJXXIII;2019,0;9,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;153,0;;4155,0;
HJXXIII;2019,0;9,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;25,0;;869,0;
HJXXIII;2019,0;9,0;UTI;800,0;;19082,0;
HJXXIII;2019,0;9,0;UTI -  PEDIATRICO 2º ANDAR;92,0;92,0;1243,0;1243,0
HJXXIII;2019,0;10,0;AMBULATORIO - RETORNOS;2,0;;30,0;
HJXXIII;2019,0;10,0;BLOCO CIRURGICO;43,0;1,1944444444444444;980,0;27,22222222222222
HJXXIII;2019,0;10,0;PRONTO SOCORRO;3759,0;3,969376979936642;13318,0;14,063357972544878
HJXXIII;2019,0;10,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;185,0;4,743589743589744;2592,0;66,46153846153847
HJXXIII;2019,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;242,0;;1749,0;
HJXXIII;2019,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;182,0;;1622,0;
HJXXIII;2019,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;100,0;;2528,0;
HJXXIII;2019,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;224,0;;4028,0;
HJXXIII;2019,0;10,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;105,0;;2424,0;
HJXXIII;2019,0;10,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA 2º ANDAR;39,0;;161,0;
HJXXIII;2019,0;10,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;127,0;;4342,0;
HJXXIII;2019,0;10,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;21,0;;1064,0;
HJXXIII;2019,0;10,0;UTI;877,0;;19166,0;
HJXXIII;2019,0;10,0;UTI -  PEDIATRICO 2º ANDAR;156,0;156,0;1638,0;1638,0
HJXXIII;2019,0;11,0;AMBULATORIO - RETORNOS;5,0;;38,0;
HJXXIII;2019,0;11,0;BLOCO CIRURGICO;48,0;1,6;540,0;18,0
HJXXIII;2019,0;11,0;PRONTO SOCORRO;3521,0;3,8607456140350878;12196,0;13,37280701754386
HJXXIII;2019,0;11,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;177,0;4,425;2806,0;70,15
HJXXIII;2019,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;196,0;;1696,0;
HJXXIII;2019,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;209,0;;1755,0;
HJXXIII;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;76,0;;2089,0;
HJXXIII;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;201,0;;3354,0;
HJXXIII;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;101,0;;2206,0;
HJXXIII;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA 2º ANDAR;37,0;37,0;192,0;192,0
HJXXIII;2019,0;11,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;97,0;;3679,0;
HJXXIII;2019,0;11,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;25,0;;777,0;
HJXXIII;2019,0;11,0;UTI;764,0;;17542,0;
HJXXIII;2019,0;11,0;UTI -  PEDIATRICO 2º ANDAR;116,0;116,0;1104,0;1104,0
HJXXIII;2019,0;12,0;AMBULATORIO - RETORNOS;11,0;;68,0;
HJXXIII;2019,0;12,0;BLOCO CIRURGICO;42,0;1,2;734,0;20,97142857142857
HJXXIII;2019,0;12,0;PRONTO SOCORRO;3722,0;3,8135245901639343;13072,0;13,39344262295082
HJXXIII;2019,0;12,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;185,0;5,606060606060606;2611,0;79,12121212121212
HJXXIII;2019,0;12,0;TOXICOLOGIA - ASSISTÊNCIA;6,0;;4,0;
HJXXIII;2019,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;200,0;;1688,0;
HJXXIII;2019,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;194,0;;1352,0;
HJXXIII;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;89,0;;2299,0;
HJXXIII;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;195,0;;3692,0;
HJXXIII;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;100,0;;2529,0;
HJXXIII;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA 2º ANDAR;35,0;;183,0;
HJXXIII;2019,0;12,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;122,0;;3780,0;
HJXXIII;2019,0;12,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;20,0;;1030,0;
HJXXIII;2019,0;12,0;UTI;811,0;811,0;17686,0;17686,0
HJXXIII;2019,0;12,0;UTI -  PEDIATRICO 2º ANDAR;117,0;29,25;819,0;204,75
HJXXIII;2020,0;1,0;BLOCO CIRURGICO;44,0;1,375;396,0;12,375
HJXXIII;2020,0;1,0;PRONTO SOCORRO;3211,0;3,7121387283236995;11905,0;13,763005780346822
HJXXIII;2020,0;1,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;93,0;2,3846153846153846;1310,0;33,58974358974359
HJXXIII;2020,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;209,0;;1849,0;
HJXXIII;2020,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;198,0;;2243,0;
HJXXIII;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;98,0;;2483,0;
HJXXIII;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;234,0;;3612,0;
HJXXIII;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;155,0;;2436,0;
HJXXIII;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA 2º ANDAR;29,0;;210,0;
HJXXIII;2020,0;1,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;116,0;;3634,0;
HJXXIII;2020,0;1,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;30,0;;952,0;
HJXXIII;2020,0;1,0;UTI;748,0;;17660,0;
HJXXIII;2020,0;1,0;UTI -  PEDIATRICO 2º ANDAR;109,0;;1099,0;
HJXXIII;2020,0;2,0;BLOCO CIRURGICO;29,0;1,9333333333333333;274,0;18,266666666666666
HJXXIII;2020,0;2,0;ENDOSCOPIA;3,0;;4,0;
HJXXIII;2020,0;2,0;PRONTO SOCORRO;3552,0;3,76271186440678;11533,0;12,217161016949152
HJXXIII;2020,0;2,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;92,0;3,4074074074074074;1786,0;66,14814814814815
HJXXIII;2020,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;201,0;;1963,0;
HJXXIII;2020,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;165,0;;1836,0;
HJXXIII;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;49,0;;2138,0;
HJXXIII;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;211,0;;3315,0;
HJXXIII;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;135,0;;1944,0;
HJXXIII;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA 2º ANDAR;39,0;;128,0;
HJXXIII;2020,0;2,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;88,0;;3127,0;
HJXXIII;2020,0;2,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;31,0;;815,0;
HJXXIII;2020,0;2,0;UTI;761,0;;16660,0;
HJXXIII;2020,0;2,0;UTI -  PEDIATRICO 2º ANDAR;119,0;119,0;1173,0;1173,0
HJXXIII;2020,0;3,0;AMBULATORIO - RETORNOS;19,0;;133,0;
HJXXIII;2020,0;3,0;BLOCO CIRURGICO;19,0;0,7037037037037037;324,0;12,0
HJXXIII;2020,0;3,0;PRONTO SOCORRO;3028,0;3,7992471769134255;10093,0;12,663739021329988
HJXXIII;2020,0;3,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;106,0;3,0285714285714285;1866,0;53,31428571428572
HJXXIII;2020,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;183,0;;1439,0;
HJXXIII;2020,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;202,0;;1198,0;
HJXXIII;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;86,0;;2708,0;
HJXXIII;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;204,0;;2866,0;
HJXXIII;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;117,0;117,0;2094,0;2094,0
HJXXIII;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA 2º ANDAR;12,0;12,0;28,0;28,0
HJXXIII;2020,0;3,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;167,0;;3826,0;
HJXXIII;2020,0;3,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;15,0;;815,0;
HJXXIII;2020,0;3,0;UTI;730,0;730,0;15791,0;15791,0
HJXXIII;2020,0;3,0;UTI -  PEDIATRICO 2º ANDAR;175,0;87,5;1312,0;656,0
HJXXIII;2020,0;4,0;AMBULATORIO - RETORNOS;19,0;;121,0;
HJXXIII;2020,0;4,0;BANCO DE TECIDOS OCULARES;6,0;;13,0;
HJXXIII;2020,0;4,0;BLOCO CIRURGICO;10,0;0,47619047619047616;259,0;12,333333333333334
HJXXIII;2020,0;4,0;PRONTO SOCORRO;2533,0;3,8033033033033035;7295,0;10,953453453453454
HJXXIII;2020,0;4,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;72,0;2,057142857142857;1043,0;29,8
HJXXIII;2020,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;176,0;;1304,0;
HJXXIII;2020,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;170,0;;1087,0;
HJXXIII;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;94,0;;2670,0;
HJXXIII;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;195,0;195,0;3226,0;3226,0
HJXXIII;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;144,0;;1511,0;
HJXXIII;2020,0;4,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;85,0;;3523,0;
HJXXIII;2020,0;4,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;28,0;;928,0;
HJXXIII;2020,0;4,0;UTI;484,0;484,0;11939,0;11939,0
HJXXIII;2020,0;4,0;UTI -  PEDIATRICO 2º ANDAR;131,0;26,2;1162,0;232,4
HJXXIII;2020,0;5,0;AMBULATORIO - RETORNOS;38,0;;161,0;
HJXXIII;2020,0;5,0;BLOCO CIRURGICO;38,0;0,8444444444444444;546,0;12,133333333333333
HJXXIII;2020,0;5,0;PRONTO SOCORRO;3307,0;4,186075949367089;10418,0;13,187341772151898
HJXXIII;2020,0;5,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;121,0;3,1025641025641026;2109,0;54,07692307692308
HJXXIII;2020,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;177,0;;1518,0;
HJXXIII;2020,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;150,0;;1318,0;
HJXXIII;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;100,0;;3190,0;
HJXXIII;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;237,0;;3514,0;
HJXXIII;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;145,0;;2137,0;
HJXXIII;2020,0;5,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;133,0;;3742,0;
HJXXIII;2020,0;5,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;12,0;;885,0;
HJXXIII;2020,0;5,0;UTI;651,0;325,5;15786,0;7893,0
HJXXIII;2020,0;5,0;UTI -  PEDIATRICO 2º ANDAR;99,0;49,5;929,0;464,5
HJXXIII;2020,0;6,0;AMBULATORIO - RETORNOS;29,0;;115,0;
HJXXIII;2020,0;6,0;BLOCO CIRURGICO;48,0;1,3333333333333333;674,0;18,72222222222222
HJXXIII;2020,0;6,0;MG TRANSPLANTES CNCDO ZONA MATA - JUIZ DE FORA;2,0;;22,0;
HJXXIII;2020,0;6,0;PRONTO SOCORRO;3528,0;3,881188118811881;12849,0;14,135313531353136
HJXXIII;2020,0;6,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;173,0;4,325;2874,0;71,85
HJXXIII;2020,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;217,0;;1878,0;
HJXXIII;2020,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;185,0;;1214,0;
HJXXIII;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;76,0;;2814,0;
HJXXIII;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;251,0;;3687,0;
HJXXIII;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;146,0;;2207,0;
HJXXIII;2020,0;6,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;116,0;;3519,0;
HJXXIII;2020,0;6,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;35,0;;1095,0;
HJXXIII;2020,0;6,0;UTI;764,0;254,66666666666666;18087,0;6029,0
HJXXIII;2020,0;6,0;UTI -  PEDIATRICO 2º ANDAR;130,0;65,0;1016,0;508,0
HJXXIII;2020,0;7,0;AMBULATORIO - RETORNOS;20,0;;146,0;
HJXXIII;2020,0;7,0;BLOCO CIRURGICO;42,0;1,4;573,0;19,1
HJXXIII;2020,0;7,0;PRONTO SOCORRO;3321,0;3,661521499448732;14387,0;15,86218302094818
HJXXIII;2020,0;7,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;125,0;8,928571428571429;2764,0;197,42857142857142
HJXXIII;2020,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;231,0;;1812,0;
HJXXIII;2020,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;177,0;177,0;1588,0;1588,0
HJXXIII;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;93,0;;2553,0;
HJXXIII;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;111,0;;1726,0;
HJXXIII;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;150,0;;2661,0;
HJXXIII;2020,0;7,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;80,0;;3243,0;
HJXXIII;2020,0;7,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;34,0;;1136,0;
HJXXIII;2020,0;7,0;UTI;848,0;282,6666666666667;19099,0;6366,333333333333
HJXXIII;2020,0;7,0;UTI -  PEDIATRICO 2º ANDAR;116,0;116,0;1283,0;1283,0
HJXXIII;2020,0;8,0;AMBULATORIO - RETORNOS;42,0;;268,0;
HJXXIII;2020,0;8,0;BLOCO CIRURGICO;52,0;1,5294117647058822;1087,0;31,970588235294116
HJXXIII;2020,0;8,0;PRONTO SOCORRO;4220,0;4,386694386694387;18730,0;19,46985446985447
HJXXIII;2020,0;8,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;30,0;30,0;664,0;664,0
HJXXIII;2020,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;239,0;;2531,0;
HJXXIII;2020,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;183,0;;2535,0;
HJXXIII;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;93,0;;3086,0;
HJXXIII;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;98,0;98,0;1490,0;1490,0
HJXXIII;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;167,0;;2801,0;
HJXXIII;2020,0;8,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;73,0;;3207,0;
HJXXIII;2020,0;8,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;22,0;;1151,0;
HJXXIII;2020,0;8,0;UTI;823,0;;18977,0;
HJXXIII;2020,0;8,0;UTI -  PEDIATRICO 2º ANDAR;196,0;98,0;1678,0;839,0
HJXXIII;2020,0;9,0;AMBULATORIO - RETORNOS;30,0;;237,0;
HJXXIII;2020,0;9,0;BLOCO CIRURGICO;40,0;1,0810810810810811;358,0;9,675675675675675
HJXXIII;2020,0;9,0;PRONTO SOCORRO;3710,0;3,828689370485036;16749,0;17,28482972136223
HJXXIII;2020,0;9,0;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;3,0;;14,0;
HJXXIII;2020,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;263,0;;2663,0;
HJXXIII;2020,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;145,0;;1409,0;
